,instancia_id,token_id,token,puntuacion_inicial,puntuacion_final,capitalizacion
41822,1332,16080,individual,,,0
41823,1332,77617,##izados,,,0
41824,1332,16348,porque,,,0
41825,1332,10220,para,,,0
41826,1332,36584,eso,,,0
41827,1332,16037,están,,,0
41828,1332,10182,los,,,0
41829,1332,107889,profesores,,,0
41830,1332,10104,de,,,0
41831,1332,48056,ref,,,0
41832,1332,19047,##uer,,,0
41833,1332,12096,##zo,,,0
41834,1332,11614,li,,,0
41835,1332,10376,##ng,,,0
41836,1332,12369,##ü,,,0
41837,1332,28228,##ístico,,,0
41838,1332,193,y,,,0
41839,1332,10220,para,,,0
41840,1332,36584,eso,,,0
41841,1332,16037,están,,,0
41842,1332,11564,también,,,0
41843,1332,10182,los,,,0
41844,1332,26031,servicios,,,0
41845,1332,23037,edu,,,0
41846,1332,110767,##cativo,,,0
41847,1332,10107,##s,,,0
41848,1332,10109,la,,,0
41849,1332,15498,ins,,,0
41850,1332,53625,##pec,,,0
41851,1332,10810,##ción,,,0
41852,1332,23037,edu,,,0
41853,1332,47512,##cati,,,0
41854,1332,10362,##va,,,0
41855,1332,10220,para,,,0
41856,1332,44338,determinar,,,0
41857,1332,10285,las,,,0
41858,1332,109050,circunstancias,,,0
41859,1332,48458,ati,,,0
41860,1332,22805,##nent,,,0
41861,1332,10171,##es,,,0
41862,1332,10164,al,,,0
41863,1332,13101,caso,,,0
41864,1333,10196,es,,,1
41865,1333,11359,##pa,,,1
41866,1333,13995,##ña,,,1
41867,1333,11559,está,,,0
41868,1333,31119,sal,,,0
41869,1333,18426,##iendo,,,0
41870,1333,10104,de,,,0
41871,1333,10109,la,,,0
41872,1333,22859,crisis,,,0
41873,1334,16348,porque,,,1
41874,1334,10109,la,,,0
41875,1334,30059,reforma,,,0
41876,1334,10121,que,,,0
41877,1334,10228,ha,,,0
41878,1334,30045,prop,,,0
41879,1334,72911,##uesto,,,0
41880,1334,10125,el,,,0
41881,1334,16339,gobierno,,,0
41882,1334,10127,del,,,0
41883,1334,47599,señor,,,0
41884,1334,24538,mari,,,1
41885,1334,12301,##ano,,,1
41886,1334,11859,ra,,,1
41887,1334,107073,##joy,,,1
41888,1334,10196,es,,,0
41889,1334,10220,para,,,0
41890,1334,79420,fina,,,0
41891,1334,97968,##nciar,,,0
41892,1334,10109,la,,,0
41893,1334,86847,justicia,,,0
41894,1334,63706,gra,,,0
41895,1334,73483,##tuita,,,0
41896,1335,10192,no,,,1
41897,1335,10126,se,,,0
41898,1335,19353,here,,,0
41899,1335,12146,##dan,,,0
41900,1335,10225,como,,,0
41901,1335,19626,us,,,0
41902,1335,42024,##tede,,,0
41903,1335,10107,##s,,,0
41904,1335,171,c,,,0
41905,1335,10246,##re,,,0
41906,1335,15978,##ían,,,0
41907,1336,10196,es,,,1
41908,1336,62443,##pere,,,0
41909,1336,13386,##mos,,,0
41910,1336,10121,que,,,0
41911,1336,10109,la,,,0
41912,1336,37241,trans,,,0
41913,1336,18306,##ac,,,0
41914,1336,23004,##cional,,,0
41915,1336,10121,que,,,0
41916,1336,14166,hem,,,0
41917,1336,10310,##os,,,0
41918,1336,20914,firma,,,0
41919,1336,10317,##do,,,0
41920,1336,10192,no,,,0
41921,1336,10126,se,,,0
41922,1336,28107,queda,,,0
41923,1336,58263,exclusivamente,,,0
41924,1336,10110,en,,,0
41925,1336,10125,el,,,0
41926,1336,15302,papel,,,0
41927,1336,193,y,,,0
41928,1336,10121,que,,,0
41929,1336,169,a,,,0
41930,1336,11523,partir,,,0
41931,1336,10104,de,,,0
41932,1336,10547,este,,,0
41933,1336,13782,momento,,,0
41934,1336,11264,tra,,,0
41935,1336,10537,##ba,,,0
41936,1336,12414,##jen,,,0
41937,1336,50796,activa,,,0
41938,1336,10611,##mente,,,0
41939,1336,12921,tanto,,,0
41940,1336,10110,en,,,0
41941,1336,14223,eus,,,0
41942,1336,42185,##kad,,,0
41943,1336,10116,##i,,,0
41944,1336,10225,como,,,0
41945,1336,10110,en,,,0
41946,1336,10824,ma,,,0
41947,1336,40230,##dri,,,0
41948,1336,10162,##d,,,0
41949,1336,10220,para,,,0
41950,1336,10121,que,,,0
41951,1336,10126,se,,,0
41952,1336,66407,materiali,,,0
41953,1336,10419,##ce,,,0
41954,1336,10109,la,,,0
41955,1336,21110,transfer,,,0
41956,1336,24549,##encia,,,0
41957,1336,10104,de,,,0
41958,1336,10109,la,,,0
41959,1336,39902,seguridad,,,0
41960,1336,12142,social,,,0
41961,1336,39898,cuanto,,,0
41962,1336,12847,antes,,,0
41963,1337,16348,porque,,,1
41964,1337,10110,en,,,0
41965,1337,10547,este,,,0
41966,1337,13206,mismo,,,0
41967,1337,84070,pleno,,,0
41968,1337,16694,otro,,,0
41969,1337,23014,miembro,,,0
41970,1337,10104,de,,,0
41971,1337,10547,este,,,0
41972,1337,16339,gobierno,,,0
41973,1337,10125,el,,,0
41974,1337,10173,con,,,0
41975,1337,10341,##se,,,0
41976,1337,69695,##jero,,,0
41977,1337,10104,de,,,0
41978,1337,91196,hac,,,0
41979,1337,53781,##ienda,,,0
41980,1337,22021,inter,,,0
41981,1337,43830,##vino,,,0
41982,1337,11564,también,,,0
41983,1337,10690,sobre,,,0
41984,1337,10547,este,,,0
41985,1337,13705,punto,,,0
41986,1337,193,y,,,0
41987,1337,10406,lo,,,0
41988,1337,17847,hizo,,,0
41989,1337,10173,con,,,0
41990,1337,16694,otro,,,0
41991,1337,100707,tala,,,0
41992,1337,11227,##nte,,,0
41993,1337,98611,distinto,,,0
41994,1337,10795,sin,,,0
41995,1337,23821,falta,,,0
41996,1337,10129,##r,,,0
41997,1337,169,a,,,0
41998,1337,10109,la,,,0
41999,1337,79381,verdad,,,0
42000,1337,10225,como,,,0
42001,1337,17847,hizo,,,0
42002,1337,19626,us,,,0
42003,1337,11912,##ted,,,0
42004,1337,193,y,,,0
42005,1337,24109,pi,,,0
42006,1337,94876,##diendo,,,0
42007,1337,110076,discu,,,0
42008,1337,70285,##lpa,,,0
42009,1337,10107,##s,,,0
42010,1337,193,y,,,0
42011,1337,11639,re,,,0
42012,1337,27447,##cono,,,0
42013,1337,44398,##ciendo,,,0
42014,1337,34046,error,,,0
42015,1337,10171,##es,,,0
42016,1338,22340,lehen,,,1
42017,1338,37052,##dak,,,1
42018,1338,12476,##ari,,,0
42019,1338,10173,con,,,0
42020,1338,10341,##se,,,0
42021,1338,37685,##jera,,,0
42022,1338,10173,con,,,0
42023,1338,10341,##se,,,0
42024,1338,69695,##jero,,,0
42025,1338,47599,señor,,,0
42026,1338,19058,##ías,,,0
42027,1338,40674,egun,,,0
42028,1338,10135,on,,,0
42029,1339,11266,pero,,,1
42030,1339,10406,lo,,,0
42031,1339,12596,importante,,,0
42032,1339,10196,es,,,0
42033,1339,10125,el,,,0
42034,1339,10146,as,,,0
42035,1339,34806,##unto,,,0
42036,1339,10104,de,,,0
42037,1339,10182,los,,,0
42038,1339,75170,perfil,,,0
42039,1339,10171,##es,,,0
42040,1339,11614,li,,,0
42041,1339,10376,##ng,,,0
42042,1339,12369,##ü,,,0
42043,1339,49984,##ísticos,,,0
42044,1340,10196,es,,,1
42045,1340,11359,##pa,,,1
42046,1340,13995,##ña,,,1
42047,1340,95553,pese,,,0
42048,1340,169,a,,,0
42049,1340,10192,no,,,0
42050,1340,10493,ser,,,0
42051,1340,10125,el,,,0
42052,1340,12115,país,,,0
42053,1340,10543,más,,,0
42054,1340,96212,poblado,,,0
42055,1340,10414,ni,,,0
42056,1340,10125,el,,,0
42057,1340,10543,más,,,0
42058,1340,10110,en,,,0
42059,1340,14854,##fer,,,0
42060,1340,11033,##mo,,,0
42061,1340,10196,es,,,0
42062,1340,11381,uno,,,0
42063,1340,10104,de,,,0
42064,1340,10182,los,,,0
42065,1340,33881,mayores,,,0
42066,1340,10173,con,,,0
42067,1340,83161,##sumi,,,0
42068,1340,14771,##dores,,,0
42069,1340,10104,de,,,0
42070,1340,10172,med,,,0
42071,1340,11043,##ica,,,0
42072,1340,24776,##mentos,,,0
42073,1341,10854,cu,,,1
42074,1341,101439,##ánd,,,1
42075,1341,10133,##o,,,1
42076,1341,68448,quiere,,,0
42077,1341,10115,##n,,,0
42078,1341,19626,us,,,0
42079,1341,42024,##tede,,,0
42080,1341,10107,##s,,,0
42081,1341,10121,que,,,0
42082,1341,10402,entre,,,0
42083,1341,10110,en,,,0
42084,1341,90525,vigor,,,0
42085,1341,10125,el,,,0
42086,1341,10211,im,,,0
42087,1341,36101,##puesto,,,0
42088,1341,10104,de,,,0
42089,1341,90592,sociedades,,,0
42090,1341,15249,nuevo,,,0
42091,1342,11504,esta,,,1
42092,1342,10196,es,,,0
42093,1342,10109,la,,,0
42094,1342,39128,consta,,,0
42095,1342,32646,##tación,,,0
42096,1342,10127,del,,,0
42097,1342,25038,frac,,,0
42098,1342,63321,##aso,,,0
42099,1342,10104,de,,,0
42100,1342,10119,un,,,0
42101,1342,19640,modelo,,,0
42102,1342,10104,de,,,0
42103,1342,32515,relaciones,,,0
42104,1343,10126,se,,,1
42105,1343,55537,habla,,,0
42106,1343,10537,##ba,,,0
42107,1343,10104,de,,,0
42108,1343,181,m,,,1
42109,1343,10333,##é,,,1
42110,1343,61105,##xico,,,1
42111,1343,10225,como,,,0
42112,1343,108115,referente,,,0
42113,1344,16348,porque,,,1
42114,1344,10141,le,,,0
42115,1344,10261,he,,,0
42116,1344,104950,pregunta,,,0
42117,1344,10317,##do,,,0
42118,1344,65876,claramente,,,0
42119,1344,10294,si,,,0
42120,1344,10192,no,,,0
42121,1344,10141,le,,,0
42122,1344,30395,parece,,,0
42123,1344,10121,que,,,0
42124,1344,10196,es,,,0
42125,1344,81049,justo,,,0
42126,1344,10121,que,,,0
42127,1344,14037,quien,,,0
42128,1344,11639,re,,,0
42129,1344,10598,##ci,,,0
42130,1344,10537,##ba,,,0
42131,1344,29276,ayuda,,,0
42132,1344,10107,##s,,,0
42133,1344,24826,sociales,,,0
42134,1344,193,y,,,0
42135,1344,10126,se,,,0
42136,1344,10141,le,,,0
42137,1344,56094,ofrece,,,0
42138,1344,10119,un,,,0
42139,1344,18100,trabajo,,,0
42140,1344,10406,lo,,,0
42141,1344,13621,ac,,,0
42142,1344,54973,##ept,,,0
42143,1344,10112,##e,,,0
42144,1345,10543,más,,,1
42145,1345,12028,bien,,,0
42146,1345,10196,es,,,0
42147,1345,12596,importante,,,0
42148,1345,10106,in,,,0
42149,1345,43275,##cid,,,0
42150,1345,10835,##ir,,,0
42151,1345,10110,en,,,0
42152,1345,12525,otros,,,0
42153,1345,44375,aspectos,,,0
42154,1345,10121,que,,,0
42155,1345,10312,son,,,0
42156,1345,10125,el,,,0
42157,1345,10110,en,,,0
42158,1345,49268,##vej,,,0
42159,1345,95076,##eci,,,0
42160,1345,16085,##miento,,,0
42161,1345,10104,de,,,0
42162,1345,10109,la,,,0
42163,1345,12206,población,,,0
42164,1345,193,y,,,0
42165,1345,10182,los,,,0
42166,1345,44979,patron,,,0
42167,1345,10171,##es,,,0
42168,1345,24984,mor,,,0
42169,1345,37530,##bilidad,,,0
42170,1345,10121,que,,,0
42171,1345,48961,hacen,,,0
42172,1345,12229,pre,,,0
42173,1345,12563,##ver,,,0
42174,1345,10121,que,,,0
42175,1345,10110,en,,,0
42176,1345,10182,los,,,0
42177,1345,78036,próximos,,,0
42178,1345,11278,años,,,0
42179,1345,10257,au,,,0
42180,1345,10611,##mente,,,0
42181,1345,10125,el,,,0
42182,1345,13197,número,,,0
42183,1345,10104,de,,,0
42184,1345,55813,pacientes,,,0
42185,1345,10173,con,,,0
42186,1345,91749,enfermedades,,,0
42187,1345,171,c,,,0
42188,1345,57288,##rónica,,,0
42189,1345,10107,##s,,,0
42190,1345,193,y,,,0
42191,1345,10104,de,,,0
42192,1345,34447,##gene,,,0
42193,1345,22425,##rati,,,0
42194,1345,15404,##vos,,,0
42195,1345,13219,así,,,0
42196,1345,10225,como,,,0
42197,1345,10125,el,,,0
42198,1345,10104,de,,,0
42199,1345,55813,pacientes,,,0
42200,1345,31644,geri,,,0
42201,1345,11969,##át,,,0
42202,1345,56110,##ricos,,,0
42203,1346,174,f,,,1
42204,1346,37778,##omen,,,1
42205,1346,37583,##tam,,,1
42206,1346,10310,##os,,,0
42207,1346,10109,la,,,0
42208,1346,28006,participación,,,0
42209,1346,193,y,,,0
42210,1346,10125,el,,,0
42211,1346,86604,codi,,,0
42212,1346,10341,##se,,,0
42213,1346,14652,##ño,,,0
42214,1346,10104,de,,,0
42215,1346,10285,las,,,0
42216,1346,31536,políticas,,,0
42217,1346,47992,públicas,,,0
42218,1347,10183,por,,,1
42219,1347,36584,eso,,,0
42220,1347,10225,como,,,0
42221,1347,26044,ven,,,0
42222,1347,10797,##go,,,0
42223,1347,68830,señal,,,0
42224,1347,13904,##ando,,,0
42225,1347,11392,desde,,,0
42226,1347,10125,el,,,0
42227,1347,22702,principio,,,0
42228,1347,11782,cada,,,0
42229,1347,110076,discu,,,0
42230,1347,39200,##sión,,,0
42231,1347,44542,parlament,,,0
42232,1347,15424,##aria,,,0
42233,1347,10690,sobre,,,0
42234,1347,13916,eit,,,0
42235,1347,10457,##b,,,0
42236,1347,11573,nos,,,0
42237,1347,11639,re,,,0
42238,1347,19402,##af,,,0
42239,1347,10835,##ir,,,0
42240,1347,10369,##ma,,,0
42241,1347,10110,en,,,0
42242,1347,10109,la,,,0
42243,1347,56265,necesidad,,,0
42244,1347,10104,de,,,0
42245,1347,10121,que,,,0
42246,1347,10141,le,,,0
42247,1347,30776,demo,,,0
42248,1347,10107,##s,,,0
42249,1347,10153,una,,,0
42250,1347,35860,vuelta,,,0
42251,1347,169,a,,,0
42252,1347,10109,la,,,0
42253,1347,11041,forma,,,0
42254,1347,10104,de,,,0
42255,1347,81543,organizar,,,0
42256,1347,10125,el,,,0
42257,1347,24693,servicio,,,0
42258,1347,17386,público,,,0
42259,1347,10104,de,,,0
42260,1347,69575,propi,,,0
42261,1347,45944,##ciar,,,0
42262,1347,10153,una,,,0
42263,1347,30059,reforma,,,0
42264,1347,169,a,,,0
42265,1347,27335,fondo,,,0
42266,1348,10192,no,,,1
42267,1348,15449,tenía,,,0
42268,1348,56811,intención,,,0
42269,1348,10104,de,,,0
42270,1348,106728,replica,,,0
42271,1348,10129,##r,,,0
42272,1348,11266,pero,,,0
42273,1348,49341,buen,,,0
42274,1348,10133,##o,,,0
42275,1348,25665,dado,,,0
42276,1348,10121,que,,,0
42277,1348,10228,ha,,,0
42278,1348,16266,hab,,,0
42279,1348,12306,##ido,,,0
42280,1348,33452,alguna,,,0
42281,1348,53748,alus,,,0
42282,1348,14550,##ión,,,0
42283,1348,26941,pues,,,0
42284,1348,10911,me,,,0
42285,1348,10323,ve,,,0
42286,1348,10133,##o,,,0
42287,1348,17339,ob,,,0
42288,1348,97871,##ligado,,,0
42289,1348,169,a,,,0
42290,1348,22690,ello,,,0
42291,1349,193,y,,,1
42292,1349,10285,las,,,0
42293,1349,24457,gara,,,0
42294,1349,10368,##nt,,,0
42295,1349,19058,##ías,,,0
42296,1349,10312,son,,,0
42297,1349,10225,como,,,0
42298,1349,19626,us,,,0
42299,1349,11912,##ted,,,0
42300,1349,12028,bien,,,0
42301,1349,10228,ha,,,0
42302,1349,31005,dicho,,,0
42303,1349,10106,in,,,0
42304,1349,18574,##vio,,,0
42305,1349,41284,##lab,,,0
42306,1349,60188,##ilidad,,,0
42307,1349,10106,in,,,0
42308,1349,34326,##mun,,,0
42309,1349,13811,##idad,,,0
42310,1349,193,y,,,0
42311,1349,10452,af,,,0
42312,1349,14945,##ora,,,0
42313,1349,16085,##miento,,,0
42314,1350,16943,además,,,1
42315,1350,10104,de,,,0
42316,1350,10192,no,,,0
42317,1350,10493,ser,,,0
42318,1350,10153,una,,,0
42319,1350,64197,solución,,,0
42320,1350,16943,además,,,0
42321,1350,10104,de,,,0
42322,1350,10493,ser,,,0
42323,1350,13717,pop,,,0
42324,1350,52393,##ulis,,,0
42325,1350,10213,##ta,,,0
42326,1350,10411,era,,,0
42327,1350,10153,una,,,0
42328,1350,30785,mala,,,0
42329,1350,31152,ley,,,0
42330,1351,10795,sin,,,1
42331,1351,14668,embargo,,,0
42332,1351,10125,el,,,0
42333,1351,15207,partido,,,0
42334,1351,47981,socialista,,,0
42335,1351,29571,decidió,,,0
42336,1351,10104,de,,,0
42337,1351,13856,manera,,,1
42338,1351,69191,uni,,,1
42339,1351,105715,##later,,,0
42340,1351,10415,##al,,,0
42341,1351,10192,no,,,0
42342,1351,73556,cumplir,,,0
42343,1351,10547,este,,,0
42344,1351,31705,mandato,,,0
42345,1352,11395,solo,,,1
42346,1352,43315,dij,,,0
42347,1352,10112,##e,,,0
42348,1352,10121,que,,,0
42349,1352,15046,ese,,,0
42350,1352,24693,servicio,,,0
42351,1352,16507,existe,,,0
42352,1352,193,y,,,0
42353,1352,10121,que,,,0
42354,1352,11392,desde,,,0
42355,1352,10109,la,,,0
42356,1352,53178,asociación,,,0
42357,1352,10104,de,,,0
42358,1352,10285,las,,,0
42359,1352,14888,personas,,,0
42360,1352,107521,afecta,,,0
42361,1352,11205,##das,,,0
42362,1352,10126,se,,,0
42363,1352,18094,valor,,,0
42364,1352,18696,##aba,,,0
42365,1352,54255,positiva,,,0
42366,1352,10611,##mente,,,0
42367,1352,10406,lo,,,0
42368,1352,10121,que,,,0
42369,1352,10192,no,,,0
42370,1352,68448,quiere,,,0
42371,1352,27337,decir,,,0
42372,1352,10121,que,,,0
42373,1352,10192,no,,,0
42374,1352,10126,se,,,0
42375,1352,106567,tenga,,,0
42376,1352,10121,que,,,0
42377,1352,84597,mejorar,,,0
42378,1353,11410,hasta,,,1
42379,1353,36579,aquí,,,0
42380,1353,11681,tres,,,0
42381,1353,13092,grandes,,,0
42382,1353,39429,res,,,0
42383,1353,11637,##ú,,,0
42384,1353,66071,##menes,,,0
42385,1353,10690,sobre,,,0
42386,1353,10182,los,,,0
42387,1353,11681,tres,,,0
42388,1353,13092,grandes,,,0
42389,1353,86923,eje,,,0
42390,1353,10107,##s,,,0
42391,1353,10104,de,,,0
42392,1353,40413,actuación,,,0
42393,1353,10104,de,,,0
42394,1353,10547,este,,,0
42395,1353,16339,gobierno,,,0
42396,1353,10110,en,,,0
42397,1353,11504,esta,,,0
42398,1353,63044,legislatura,,,0
42399,1354,45921,elk,,,1
42400,1354,35460,##arre,,,0
42401,1354,12130,##kin,,,0
42402,1354,49403,podemos,,,0
42403,1354,10192,no,,,0
42404,1354,14645,estaba,,,0
42405,1354,16720,entonces,,,0
42406,1354,11266,pero,,,0
42407,1354,10225,como,,,0
42408,1354,10110,en,,,0
42409,1354,10125,el,,,0
42410,1354,11501,primer,,,0
42411,1354,13705,punto,,,0
42412,1354,10121,que,,,0
42413,1354,14166,hem,,,0
42414,1354,10310,##os,,,0
42415,1354,103266,debat,,,0
42416,1354,12306,##ido,,,0
42417,1354,10126,se,,,0
42418,1354,10228,ha,,,0
42419,1354,11419,ex,,,0
42420,1354,31081,##play,,,0
42421,1354,11272,##ado,,,0
42422,1354,10173,con,,,0
42423,1354,30989,respecto,,,0
42424,1354,169,a,,,0
42425,1354,10406,lo,,,0
42426,1354,10121,que,,,0
42427,1354,54910,cree,,,0
42428,1354,10121,que,,,0
42429,1354,10126,se,,,0
42430,1354,12994,puede,,,0
42431,1354,21267,hacer,,,0
42432,1354,11392,desde,,,0
42433,1354,10153,una,,,0
42434,1354,40083,tribu,,,0
42435,1354,10219,##na,,,0
42436,1354,10110,en,,,0
42437,1354,21134,nego,,,0
42438,1354,11462,##cia,,,0
42439,1354,10810,##ción,,,0
42440,1354,12678,col,,,0
42441,1354,56906,##ect,,,0
42442,1354,12833,##iva,,,0
42443,1354,26941,pues,,,0
42444,1354,10192,no,,,0
42445,1354,11559,está,,,0
42446,1354,10104,de,,,0
42447,1354,10543,más,,,0
42448,1354,12410,record,,,0
42449,1354,10354,##ar,,,0
42450,1354,45632,cosas,,,0
42451,1354,29182,simples,,,0
42452,1354,10225,como,,,0
42453,1354,11504,esta,,,0
42454,1354,10104,de,,,0
42455,1354,10121,que,,,0
42456,1354,169,a,,,0
42457,1354,10182,los,,,0
42458,1354,51833,parlamento,,,0
42459,1354,10107,##s,,,0
42460,1354,10192,no,,,0
42461,1354,11573,nos,,,0
42462,1354,48601,corresponde,,,0
42463,1354,10109,la,,,0
42464,1354,21134,nego,,,0
42465,1354,11462,##cia,,,0
42466,1354,10810,##ción,,,0
42467,1354,12678,col,,,0
42468,1354,56906,##ect,,,0
42469,1354,12833,##iva,,,0
42470,1354,10104,de,,,0
42471,1354,10285,las,,,0
42472,1354,32456,condiciones,,,0
42473,1354,27605,labor,,,0
42474,1354,18174,##ales,,,0
42475,1354,10121,que,,,0
42476,1354,36584,eso,,,0
42477,1354,11769,ten,,,0
42478,1354,62512,##emos,,,0
42479,1354,81105,establecido,,,0
42480,1354,10121,que,,,0
42481,1354,10406,lo,,,0
42482,1354,48961,hacen,,,0
42483,1354,10762,sind,,,0
42484,1354,91677,##icato,,,0
42485,1354,10107,##s,,,0
42486,1354,193,y,,,0
42487,1354,97357,patrona,,,0
42488,1354,10161,##l,,,0
42489,1355,183,o,,,1
42490,1355,39649,cómo,,,1
42491,1355,10411,era,,,0
42492,1355,10125,el,,,0
42493,1355,35350,fri,,,0
42494,1355,28025,##gor,,,0
42495,1355,92750,##ífic,,,0
42496,1355,10133,##o,,,0
42497,1355,10411,era,,,0
42498,1355,10225,como,,,0
42499,1355,10182,los,,,0
42500,1355,88101,volk,,,0
42501,1355,10107,##s,,,0
42502,1355,25063,##wagen,,,0
42503,1355,10125,el,,,0
42504,1355,35350,fri,,,0
42505,1355,28025,##gor,,,0
42506,1355,92750,##ífic,,,0
42507,1355,10133,##o,,,0
42508,1356,16286,esas,,,1
42509,1356,109050,circunstancias,,,0
42510,1356,15176,tan,,,0
42511,1356,98018,peculiar,,,0
42512,1356,10171,##es,,,0
42513,1356,193,y,,,0
42514,1356,15176,tan,,,0
42515,1356,79202,específica,,,0
42516,1356,10107,##s,,,0
42517,1356,10110,en,,,0
42518,1356,14223,eus,,,0
42519,1356,42185,##kad,,,0
42520,1356,10116,##i,,,0
42521,1356,42523,deben,,,0
42522,1356,10493,ser,,,0
42523,1356,11769,ten,,,0
42524,1356,20976,##idas,,,0
42525,1356,10110,en,,,0
42526,1356,14997,cuenta,,,0
42527,1356,11392,desde,,,0
42528,1356,10285,las,,,0
42529,1356,15498,ins,,,0
42530,1356,54284,##tancia,,,0
42531,1356,10107,##s,,,0
42532,1356,47992,públicas,,,0
42533,1356,169,a,,,0
42534,1356,10109,la,,,0
42535,1356,24301,hora,,,0
42536,1356,10104,de,,,0
42537,1356,27920,dis,,,0
42538,1356,74008,##eña,,,0
42539,1356,10129,##r,,,0
42540,1356,31536,políticas,,,0
42541,1356,10104,de,,,0
42542,1356,174,f,,,0
42543,1356,37778,##omen,,,0
42544,1356,10340,##to,,,0
42545,1356,10104,de,,,0
42546,1356,10266,em,,,0
42547,1356,30619,##pre,,,0
42548,1356,17938,##ndi,,,0
42549,1356,16085,##miento,,,0
42550,1357,11504,esta,,,1
42551,1357,13386,##mos,,,1
42552,1357,78637,trabajando,,,0
42553,1357,10110,en,,,0
42554,1357,10547,este,,,0
42555,1357,25422,sentido,,,0
42556,1357,193,y,,,0
42557,1357,10183,por,,,0
42558,1357,36584,eso,,,0
42559,1357,61855,incluía,,,0
42560,1357,13386,##mos,,,0
42561,1357,10110,en,,,0
42562,1357,75166,nuestra,,,0
42563,1357,10110,en,,,0
42564,1357,42754,##mien,,,0
42565,1357,10229,##da,,,0
42566,1357,10121,que,,,0
42567,1357,10547,este,,,0
42568,1357,51833,parlamento,,,0
42569,1357,15498,ins,,,0
42570,1357,60095,##tase,,,0
42571,1357,10164,al,,,0
42572,1357,16339,gobierno,,,0
42573,1357,10127,del,,,0
42574,1357,11965,estado,,,0
42575,1357,10164,al,,,0
42576,1357,10173,con,,,0
42577,1357,77993,##greso,,,0
42578,1357,169,a,,,0
42579,1357,10478,ir,,,0
42580,1357,10110,en,,,0
42581,1357,16186,esa,,,0
42582,1357,21669,dirección,,,0
42583,1358,13605,hay,,,1
42584,1358,10121,que,,,0
42585,1358,12410,record,,,0
42586,1358,10354,##ar,,,0
42587,1358,10121,que,,,0
42588,1358,10109,la,,,0
42589,1358,28518,utiliza,,,0
42590,1358,10810,##ción,,,0
42591,1358,10104,de,,,0
42592,1358,10547,este,,,0
42593,1358,11284,pro,,,0
42594,1358,38039,##ced,,,0
42595,1358,35197,##imiento,,,0
42596,1358,33109,deri,,,0
42597,1358,55305,##vó,,,0
42598,1358,10110,en,,,0
42599,1358,10121,que,,,0
42600,1358,10125,el,,,0
42601,1358,11339,total,,,0
42602,1358,19959,fuera,,,0
42603,1358,10173,con,,,0
42604,1358,22263,##vali,,,0
42605,1358,63829,##dado,,,0
42606,1358,10183,por,,,0
42607,1358,10125,el,,,0
42608,1358,96007,consejo,,,0
42609,1358,10104,de,,,0
42610,1358,16339,gobierno,,,0
42611,1358,10110,en,,,0
42612,1358,10398,dos,,,0
42613,1358,29939,ocasiones,,,0
42614,1358,10220,para,,,0
42615,1358,23575,evitar,,,0
42616,1358,56310,precisamente,,,0
42617,1358,10125,el,,,0
42618,1358,10110,en,,,0
42619,1358,29684,##rique,,,0
42620,1358,43053,##cimiento,,,0
42621,1358,10106,in,,,0
42622,1358,106670,##just,,,0
42623,1358,10133,##o,,,0
42624,1358,10104,de,,,0
42625,1358,10109,la,,,0
42626,1358,39939,administración,,,0
42627,1359,171,c,,,1
42628,1359,33472,##reo,,,1
42629,1359,10121,que,,,0
42630,1359,10192,no,,,0
42631,1359,79381,verdad,,,0
42632,1360,18278,esto,,,1
42633,1360,10198,su,,,0
42634,1360,35741,##pone,,,0
42635,1360,10119,un,,,0
42636,1360,76456,rep,,,0
42637,1360,70416,##lante,,,0
42638,1360,42383,##amiento,,,0
42639,1360,10104,de,,,0
42640,1360,10109,la,,,0
42641,1360,14343,política,,,0
42642,1360,30908,europea,,,0
42643,1360,10110,en,,,0
42644,1360,31033,materia,,,0
42645,1360,10104,de,,,0
42646,1360,10106,in,,,0
42647,1360,72498,##mig,,,0
42648,1360,18738,##ración,,,0
42649,1360,193,y,,,0
42650,1360,22531,exterior,,,0
42651,1360,10171,##es,,,0
42652,1361,21618,principios,,,1
42653,1361,169,a,,,0
42654,1361,10182,los,,,0
42655,1361,10121,que,,,0
42656,1361,10119,un,,,0
42657,1361,16339,gobierno,,,0
42658,1361,30776,demo,,,0
42659,1361,70385,##crático,,,0
42660,1361,10121,que,,,0
42661,1361,10126,se,,,0
42662,1361,12229,pre,,,0
42663,1361,12097,##cie,,,0
42664,1361,10192,no,,,0
42665,1361,96621,debería,,,0
42666,1361,62721,poner,,,0
42667,1361,17339,ob,,,0
42668,1361,10562,##st,,,0
42669,1361,97847,##áculos,,,0
42670,1362,10110,en,,,1
42671,1362,10125,el,,,0
42672,1362,27335,fondo,,,0
42673,1363,10153,una,,,1
42674,1363,63835,oportunidad,,,0
42675,1363,10121,que,,,0
42676,1363,29620,difícil,,,0
42677,1363,10611,##mente,,,0
42678,1363,10321,va,,,0
42679,1363,13386,##mos,,,0
42680,1363,169,a,,,0
42681,1363,13045,poder,,,0
42682,1363,18699,tener,,,0
42683,1363,55858,dono,,,0
42684,1363,88617,##stia,,,0
42685,1363,21084,##rra,,,0
42686,1363,10107,##s,,,0
42687,1363,75980,gu,,,0
42688,1363,17437,##ip,,,0
42689,1363,20498,##uz,,,0
42690,1363,83592,##coa,,,0
42691,1363,14386,##nos,,,0
42692,1363,193,y,,,0
42693,1363,75980,gu,,,0
